context,llm_responses,actual_target,actual_sentiment,complete_responses,extraction_model_response,extraction_response,regex_extraction
"Sentence: AstraZeneca bags another cancer drug deal, this time with Inovio. Snippets: AstraZeneca bags another cancer drug deal, this time with Inovio. Target aspect: Inovio",,Inovio,0.316,"ModelResponse(id='chatcmpl-AvET17aMSCfwUmgUPRFyXJeuvyQ2X', created=1738203671, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=126, total_tokens=254, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a72123692205d9', created=1738299535, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
Sentence: REFILE-Aviva Investors to move 34 bln euros in assets from AXA fund arm. Snippets: REFILE-Aviva Investors to move 34 bln euros in assets from AXA fund arm. Target aspect: AXA,,AXA,-0.398,"ModelResponse(id='chatcmpl-AvET39GYeKXHPjNvlGUK25PQaYagG', created=1738203673, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=137, total_tokens=265, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a72123784a392b', created=1738299535, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
"Sentence: L&G still paying price for dividend cut during crisis, chief says. Snippets: L&G still paying price for dividend cut during crisis, chief says. Target aspect: L&G",,L&G,-0.338,"ModelResponse(id='chatcmpl-AvET51ExC3DNhYSRvnuZLAha5y04p', created=1738203675, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=123, total_tokens=251, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a721236b68c5c4', created=1738299535, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
Sentence: Buffett's Company Reports 37 Percent Drop in 2Q Earnings. Snippets: Buffett's Company Reports 37 Percent Drop in 2Q Earnings. Target aspect: Berkshire Hathaway Inc.,,Berkshire Hathaway Inc.,-0.566,"ModelResponse(id='chatcmpl-AvET7oLvUifbIqcQWgO6J1IeMiC8Q', created=1738203677, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=124, total_tokens=252, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a721237f0ec93c', created=1738299535, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
Sentence: Travis Perkins Hikes Dividend 20% As Profit And Revenue Rise. Snippets: Travis Perkins Hikes Dividend 20% As Profit And Revenue Rise. Target aspect: Travis Perkins,,Travis Perkins,0.769,"ModelResponse(id='chatcmpl-AvET8EYzgBgBiha7vhHkEuYY8POAE', created=1738203678, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=123, total_tokens=251, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a721238d28f283', created=1738299535, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
"Sentence: Tesco, Asda sales fall as march of the discounters continues: Kantar. Snippets: Tesco, Asda sales fall as march of the discounters continues: Kantar. Target aspect: Tesco",,Tesco,-0.398,"ModelResponse(id='chatcmpl-AvETBgAhAP2OlaE97RTfp3fPfA5cH', created=1738203681, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=128, total_tokens=256, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a721239bd1d6c1', created=1738299535, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
Sentence: Shire proposes $30 bln all-share tie-up with Baxalta. Snippets: Shire proposes $30 bln all-share tie-up with Baxalta. Target aspect: Shire,,Shire,0.22,"ModelResponse(id='chatcmpl-AvETCuA4fvbUEqUSXboZvc9SBNrQo', created=1738203682, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=125, total_tokens=253, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a721239b762426', created=1738299535, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
Sentence: Shire CEO steps up drive to get Baxalta board talking. Snippets: Shire CEO steps up drive to get Baxalta board talking. Target aspect: Shire,,Shire,0.124,"ModelResponse(id='chatcmpl-AvETDIVw8Lj71FnUbr5ZwXJg8HZkj', created=1738203683, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=121, total_tokens=249, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a72123acdcef65', created=1738299535, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
"Sentence: Tesco, Asda sales fall as march of the discounters continues-Kantar. Snippets: Tesco, Asda sales fall as march of the discounters continues-Kantar. Target aspect: Asda",,Asda,-0.356,"ModelResponse(id='chatcmpl-AvETGZ5tMB8j92SAKI3qA4eGAAs0o', created=1738203686, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=127, total_tokens=255, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a72123c86ee613', created=1738299536, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
Sentence: Verizon and AT&T accused of hurting rivals. Snippets: Verizon and AT&T accused of hurting rivals. Target aspect: Verizon,,Verizon,-0.446,"ModelResponse(id='chatcmpl-AvETI58xYt7xadIxOZHNnmnDGraqr', created=1738203688, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=112, total_tokens=240, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a72123b8863920', created=1738299536, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
"Sentence: FTSE 100 falls as China devaluation hits Burberry, mining stocks. Snippets: FTSE 100 falls as China devaluation hits Burberry, mining stocks. Target aspect: Burberry",,Burberry,-0.479,"ModelResponse(id='chatcmpl-AvETKhMAAHiPxiFmNzi9NLU0N5V9K', created=1738203690, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=127, total_tokens=255, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a72123d9d95752', created=1738299536, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
Sentence: AstraZeneca's MedImmune Inks Licensing Deal With Omnis Pharmaceuticals. Snippets: AstraZeneca's MedImmune Inks Licensing Deal With Omnis Pharmaceuticals. Target aspect: Omnis Pharmaceuticals,,Omnis Pharmaceuticals,0.295,"ModelResponse(id='chatcmpl-AvETMsZRfzAARxqDIsALDzrEEz7kf', created=1738203692, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=126, total_tokens=254, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a72123b9ac3af3', created=1738299536, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
