documents,llm_responses,actual_labels,complete_responses,extracted_labels
Why won't my card show up on the app?,"The sentence ""Why won't my card show up on the app?"" belongs to the category: 'card_not_working'.",13,"id='8cda7e165fbd42b5-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728100698 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=3195424212611192300, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""Why won\'t my card show up on the app?"" belongs to the category: \'card_not_working\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=551, completion_tokens=25, total_tokens=576)",14
I would like to reactivate my card.,"The sentence ""I would like to reactivate my card"" belongs to the category: 'card_not_working'.",13,"id='8cda7e18d99342b5-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728100700 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=8860084164019620000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""I would like to reactivate my card"" belongs to the category: \'card_not_working\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=549, completion_tokens=23, total_tokens=572)",0
Where do I link the new card?,"The sentence ""Where do I link the new card?"" belongs to the category: 'card_linking'.",13,"id='8cda7e21e8ad42b5-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728100701 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=3004335576910723600, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""Where do I link the new card?"" belongs to the category: \'card_linking\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=548, completion_tokens=22, total_tokens=570)",13
"I have received my card, can you help me put it in the app?","The sentence ""I have received my card, can you help me put it in the app?"" belongs to the category: 'card_arrival'.",13,"id='8cda7e25cb7d42b5-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728100701 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=6681440796714805000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""I have received my card, can you help me put it in the app?"" belongs to the category: \'card_arrival\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=556, completion_tokens=30, total_tokens=586)",11
How do I link a card that I already have?,"The sentence ""How do I link a card that I already have?"" belongs to the category: 'card_linking'.",13,"id='8cda7e27ed0b42b5-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728100701 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=15128482974082472000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""How do I link a card that I already have?"" belongs to the category: \'card_linking\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=551, completion_tokens=25, total_tokens=576)",13
"I received my new card, but I don't see it in the app anywhere.  What do I do?","The sentence ""I received my new card, but I don't see it in the app anywhere.  What do I do?"" belongs to the category: 'card_arrival'.",13,"id='8cda7e2a2ebf42b5-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728100702 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=5768290401771429000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""I received my new card, but I don\'t see it in the app anywhere.  What do I do?"" belongs to the category: \'card_arrival\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=563, completion_tokens=37, total_tokens=600)",11
How do I re-add a card to the app?,"The sentence ""How do I re-add a card to the app"" belongs to the category 'card_linking'.",13,"id='8cda7e2f5abc42b5-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728100702 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=2642016342380974000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""How do I re-add a card to the app"" belongs to the category \'card_linking\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=551, completion_tokens=24, total_tokens=575)",13
How do I add the card to my account?,"The sentence ""How do I add the card to my account?"" belongs to the category: 'card_linking'.",13,"id='8cda7e31fc9c42b5-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728100703 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=4003391787249024000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""How do I add the card to my account?"" belongs to the category: \'card_linking\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=550, completion_tokens=24, total_tokens=574)",13
Can I put my old card back into the system? I just found it/,"The sentence ""Can I put my old card back into the system? I just found it"" belongs to the category: 'getting_spare_card'.",13,"id='8cda7e351ec342b5-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728100703 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=10800578267614170000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""Can I put my old card back into the system? I just found it"" belongs to the category: \'getting_spare_card\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=556, completion_tokens=31, total_tokens=587)",39
"I have one of your cards already, how do I link it?","The sentence ""I have one of your cards already, how do I link it?"" belongs to the category: 'card_linking'.",13,"id='8cda7e37785b42b5-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728100704 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=14848035042559906000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""I have one of your cards already, how do I link it?"" belongs to the category: \'card_linking\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=554, completion_tokens=28, total_tokens=582)",13
How do I link a new card?,"The sentence ""How do I link a new card?"" belongs to the category: 'card_linking'.",13,"id='8cda7e39fa2742b5-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728100704 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=13364675641977086000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""How do I link a new card?"" belongs to the category: \'card_linking\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=548, completion_tokens=22, total_tokens=570)",13
Can I link an existing card?,"The sentence ""Can I link an existing card?"" belongs to the category: 'card_linking'.",13,"id='8cda7e3c2baa42b5-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728100704 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=5032438738980986000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""Can I link an existing card?"" belongs to the category: \'card_linking\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=547, completion_tokens=21, total_tokens=568)",13
How do I link one your card if I have one already?,"The sentence ""How do I link one of your card if I have one already?"" belongs to the category: 'card_linking'.",13,"id='8cda7e3e9db142b5-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728100705 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=2754831217917135400, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""How do I link one of your card if I have one already?"" belongs to the category: \'card_linking\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=553, completion_tokens=28, total_tokens=581)",13
How do I add a card to the app?,"The sentence ""How do I add a card to the app?"" belongs to the category 'card_linking'.",13,"id='8cda7e40bf6f42b5-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728100705 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=9451660743508770000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""How do I add a card to the app?"" belongs to the category \'card_linking\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=550, completion_tokens=23, total_tokens=573)",13
Can I link my new card?,"The sentence ""Can I link my new card?"" belongs to the category: 'card_linking'.",13,"id='8cda7e43090a42b5-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728100706 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=15625309913222697000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""Can I link my new card?"" belongs to the category: \'card_linking\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=547, completion_tokens=21, total_tokens=568)",13
"Hello, I found the card I misplaced and I need to reactive it, how do I do that?","The sentence ""Hello, I found the card I misplaced and I need to reactive it, how do I do that?"" belongs to the category: 'card_arrival'.",13,"id='8cda7e479cc142b5-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728100706 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=5968606818749666000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""Hello, I found the card I misplaced and I need to reactive it, how do I do that?"" belongs to the category: \'card_arrival\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=561, completion_tokens=35, total_tokens=596)",0
Can you tell me how to link one of your cards that I already have?,"The sentence ""Can you tell me how to link one of your cards that I already have"" belongs to the category: 'card_linking'.",13,"id='8cda7e49ee7042b5-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728100707 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=12214546748994417000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""Can you tell me how to link one of your cards that I already have"" belongs to the category: \'card_linking\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=556, completion_tokens=30, total_tokens=586)",13
How do I view the card I received in the app?,"The sentence ""How do I view the card I received in the app?"" belongs to the category 'card_arrival'.",13,"id='8cda7e4cb8df42b5-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728100707 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=5573724835982409000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""How do I view the card I received in the app?"" belongs to the category \'card_arrival\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=552, completion_tokens=25, total_tokens=577)",11
Where on the website do I go to link my card?,"The sentence ""Where on the website do I go to link my card?"" belongs to the category: 'card_linking'.",13,"id='8cda7e4f9b4a42b5-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728100708 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=3867711328964568000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""Where on the website do I go to link my card?"" belongs to the category: \'card_linking\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=552, completion_tokens=26, total_tokens=578)",13
"I found my card, can I add it to the app?","The sentence ""I found my card, can I add it to the app?"" belongs to the category: 'card_linking'.",13,"id='8cda7e543e9842b5-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728100708 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=16889314936511584000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""I found my card, can I add it to the app?"" belongs to the category: \'card_linking\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=553, completion_tokens=27, total_tokens=580)",13
How do I link to my credit card with you?,"The sentence ""How do I link to my credit card with you?"" belongs to the category: 'card_linking'.",13,"id='8cda7e56682642b5-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728100709 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=14499155348378083000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""How do I link to my credit card with you?"" belongs to the category: \'card_linking\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=551, completion_tokens=25, total_tokens=576)",13
