documents,llm_responses,actual_labels,complete_responses
What is the tracking number for the card you sent?,"  Based on the list of categories provided, the sentence ""What is the tracking number for the card you sent?"" belongs to the category of ""card_arrival"" or ""card_delivery_estimate"".",11,"ModelResponse(id='8e8c75ca4a2d2ed8-LAX', created=1732651178, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='  Based on the list of categories provided, the sentence ""What is the tracking number for the card you sent?"" belongs to the category of ""card_arrival"" or ""card_delivery_estimate"".', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=45, prompt_tokens=755, total_tokens=800, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
Where is the tracking number for the card you sent me?,"  Based on the list of categories provided, the sentence ""Where is the tracking number for the card you sent me?"" belongs to the category of ""card_arrival"" or ""card_delivery_estimate"".",11,"ModelResponse(id='8e8c75d02c2d2ed8-LAX', created=1732651179, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='  Based on the list of categories provided, the sentence ""Where is the tracking number for the card you sent me?"" belongs to the category of ""card_arrival"" or ""card_delivery_estimate"".', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=46, prompt_tokens=756, total_tokens=802, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
Why won't my card show up on the app?,"  Based on the list of categories provided, the sentence ""Why won't my card show up on the app?"" belongs to the category of ""card not working"" or ""card not recognized"".",13,"ModelResponse(id='8e8c75d4ebc82ed8-LAX', created=1732651180, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='  Based on the list of categories provided, the sentence ""Why won\'t my card show up on the app?"" belongs to the category of ""card not working"" or ""card not recognized"".', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=41, prompt_tokens=756, total_tokens=797, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
I would like to reactivate my card.,"  Sure! Based on the list of categories you provided, the sentence ""I would like to reactivate my card"" belongs to the category of ""card_about_to_expire"" or ""card_not_working"".",13,"ModelResponse(id='8e8c75da6ca52ed8-LAX', created=1732651181, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='  Sure! Based on the list of categories you provided, the sentence ""I would like to reactivate my card"" belongs to the category of ""card_about_to_expire"" or ""card_not_working"".', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=49, prompt_tokens=754, total_tokens=803, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
Where do I link the new card?,"  Sure! Based on the list of categories you provided, the sentence ""Where do I link the new card?"" belongs to the category of ""card_linking"".",13,"ModelResponse(id='8e8c75e18f3a2ed8-LAX', created=1732651182, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='  Sure! Based on the list of categories you provided, the sentence ""Where do I link the new card?"" belongs to the category of ""card_linking"".', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=35, prompt_tokens=752, total_tokens=787, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
"I have received my card, can you help me put it in the app?","  Sure! Based on the list of categories you provided, the sentence ""I have received my card, can you help me put it in the app?"" belongs to the category of ""card_arrival"" or ""card_linking"".",13,"ModelResponse(id='8e8c75e6e82b2ed8-LAX', created=1732651183, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='  Sure! Based on the list of categories you provided, the sentence ""I have received my card, can you help me put it in the app?"" belongs to the category of ""card_arrival"" or ""card_linking"".', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=50, prompt_tokens=760, total_tokens=810, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
How do I link a card that I already have?,"  Based on the list of categories provided, the sentence ""How do I link a card that I already have?"" belongs to the category of ""card linking"".",13,"ModelResponse(id='8e8c75f018bc2ed8-LAX', created=1732651184, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='  Based on the list of categories provided, the sentence ""How do I link a card that I already have?"" belongs to the category of ""card linking"".', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=33, prompt_tokens=755, total_tokens=788, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
"I received my new card, but I don't see it in the app anywhere.  What do I do?","  Based on the list of categories provided, the sentence ""I received my new card, but I don't see it in the app anywhere. What do I do?"" belongs to the category of ""card_arrival"" or ""getting_virtual_card"".",13,"ModelResponse(id='8e8c75f6bba92ed8-LAX', created=1732651185, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='  Based on the list of categories provided, the sentence ""I received my new card, but I don\'t see it in the app anywhere. What do I do?"" belongs to the category of ""card_arrival"" or ""getting_virtual_card"".', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=55, prompt_tokens=768, total_tokens=823, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
How do I re-add a card to the app?,"  Based on the list of categories provided, the sentence ""How do I re-add a card to the app?"" belongs to the category of ""card_linking"" or ""card_about_to_expire"".",13,"ModelResponse(id='8e8c75fdaecd2ed8-LAX', created=1732651188, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='  Based on the list of categories provided, the sentence ""How do I re-add a card to the app?"" belongs to the category of ""card_linking"" or ""card_about_to_expire"".', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=47, prompt_tokens=756, total_tokens=803, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
How do I add the card to my account?,"  Based on the list of categories provided, the sentence ""How do I add the card to my account?"" belongs to the category of ""card_linking"" or ""getting_virtual_card"" or ""getting_physical_card"".",13,"ModelResponse(id='8e8c760d2eee2ed8-LAX', created=1732651189, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='  Based on the list of categories provided, the sentence ""How do I add the card to my account?"" belongs to the category of ""card_linking"" or ""getting_virtual_card"" or ""getting_physical_card"".', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=51, prompt_tokens=754, total_tokens=805, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
Can I put my old card back into the system? I just found it/,"  Sure! Based on the list of categories you provided, the sentence ""Can I put my old card back into the system? I just found it"" belongs to the category of ""lost_or_stolen_card"".",13,"ModelResponse(id='8e8c76130f922ed8-LAX', created=1732651190, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='  Sure! Based on the list of categories you provided, the sentence ""Can I put my old card back into the system? I just found it"" belongs to the category of ""lost_or_stolen_card"".', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=47, prompt_tokens=760, total_tokens=807, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
"I have one of your cards already, how do I link it?","  Based on the list of categories provided, the sentence ""I have one of your cards already, how do I link it?"" belongs to the category of ""card linking"".",13,"ModelResponse(id='8e8c761b1d932ed8-LAX', created=1732651191, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='  Based on the list of categories provided, the sentence ""I have one of your cards already, how do I link it?"" belongs to the category of ""card linking"".', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=36, prompt_tokens=758, total_tokens=794, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])"
