documents,llm_responses,actual_labels,complete_responses,extracted_labels
Why won't my card show up on the app?,"This sentence belongs to the **card_linking** category. 

The user is asking why their card is not appearing in the app, which implies an issue with linking the card to their account. 


",13,"ModelResponse(id='8e8bc8580bd22efe-LAX', created=1732644074, model='together_ai/google/gemma-2-9b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='This sentence belongs to the **card_linking** category. \n\nThe user is asking why their card is not appearing in the app, which implies an issue with linking the card to their account. \n\n\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=44, prompt_tokens=661, total_tokens=705, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",13
I would like to reactivate my card.,"The sentence ""I would like to reactivate my card"" belongs to the category **'activate_my_card'**. 


Let me know if you have another sentence you'd like me to classify! 
",13,"ModelResponse(id='8e8bc85d9bad2efe-LAX', created=1732644075, model='together_ai/google/gemma-2-9b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='The sentence ""I would like to reactivate my card"" belongs to the category **\'activate_my_card\'**. \n\n\nLet me know if you have another sentence you\'d like me to classify! \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=47, prompt_tokens=658, total_tokens=705, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0
Where do I link the new card?,"The sentence ""Where do I link the new card?"" belongs to the category **card_linking**. 
",13,"ModelResponse(id='8e8bc862eadb2efe-LAX', created=1732644076, model='together_ai/google/gemma-2-9b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='The sentence ""Where do I link the new card?"" belongs to the category **card_linking**. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=24, prompt_tokens=657, total_tokens=681, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",13
"I have received my card, can you help me put it in the app?","The sentence ""I have received my card, can you help me put it in the app?"" belongs to the category **card_linking**. 
",13,"ModelResponse(id='8e8bc865ff532efe-LAX', created=1732644076, model='together_ai/google/gemma-2-9b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='The sentence ""I have received my card, can you help me put it in the app?"" belongs to the category **card_linking**. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=32, prompt_tokens=665, total_tokens=697, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",13
How do I link a card that I already have?,"The sentence ""How do I link a card that I already have?"" belongs to the category **card_linking**. 
",13,"ModelResponse(id='8e8bc86b4ee42efe-LAX', created=1732644077, model='together_ai/google/gemma-2-9b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='The sentence ""How do I link a card that I already have?"" belongs to the category **card_linking**. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=27, prompt_tokens=660, total_tokens=687, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",13
"I received my new card, but I don't see it in the app anywhere.  What do I do?","This sentence belongs to the **card_arrival** category. 


The user is confirming receipt of their physical card but is experiencing an issue with it not appearing in the app. 
",13,"ModelResponse(id='8e8bc86edc292efe-LAX', created=1732644077, model='together_ai/google/gemma-2-9b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='This sentence belongs to the **card_arrival** category. \n\n\nThe user is confirming receipt of their physical card but is experiencing an issue with it not appearing in the app. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=40, prompt_tokens=673, total_tokens=713, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",11
How do I re-add a card to the app?,"The sentence ""How do I re-add a card to the app?"" belongs to the category **card_linking**. 
",13,"ModelResponse(id='8e8bc8736ab42efe-LAX', created=1732644078, model='together_ai/google/gemma-2-9b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='The sentence ""How do I re-add a card to the app?"" belongs to the category **card_linking**. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=28, prompt_tokens=661, total_tokens=689, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",13
How do I add the card to my account?,"The sentence ""How do I add the card to my account?"" belongs to the category **card_linking**. 
",13,"ModelResponse(id='8e8bc87759182efe-LAX', created=1732644079, model='together_ai/google/gemma-2-9b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='The sentence ""How do I add the card to my account?"" belongs to the category **card_linking**. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=26, prompt_tokens=659, total_tokens=685, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",13
Can I put my old card back into the system? I just found it/,"This sentence belongs to the **getting_spare_card** category. 


The user is inquiring about the possibility of reactivating or re-using a previously deactivated or lost card. 
",13,"ModelResponse(id='8e8bc87b3ea62efe-LAX', created=1732644079, model='together_ai/google/gemma-2-9b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='This sentence belongs to the **getting_spare_card** category. \n\n\nThe user is inquiring about the possibility of reactivating or re-using a previously deactivated or lost card. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=41, prompt_tokens=665, total_tokens=706, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",41
"I have one of your cards already, how do I link it?","The sentence ""I have one of your cards already, how do I link it?"" belongs to the category **card_linking**. 
",13,"ModelResponse(id='8e8bc87f6e4f2efe-LAX', created=1732644080, model='together_ai/google/gemma-2-9b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='The sentence ""I have one of your cards already, how do I link it?"" belongs to the category **card_linking**. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=30, prompt_tokens=663, total_tokens=693, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",13
How do I link a new card?,"The sentence ""How do I link a new card?"" belongs to the category **card_linking**. 
",13,"ModelResponse(id='8e8bc8844da02efe-LAX', created=1732644081, model='together_ai/google/gemma-2-9b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='The sentence ""How do I link a new card?"" belongs to the category **card_linking**. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=24, prompt_tokens=657, total_tokens=681, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",13
Can I link an existing card?,"The sentence ""Can I link an existing card?"" belongs to the category **card_linking**. 
",13,"ModelResponse(id='8e8bc889acc22efe-LAX', created=1732644082, model='together_ai/google/gemma-2-9b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='The sentence ""Can I link an existing card?"" belongs to the category **card_linking**. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=23, prompt_tokens=656, total_tokens=679, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",13
How do I link one your card if I have one already?,"The sentence ""How do I link one your card if I have one already?"" belongs to the category **card_linking**. 


Let me know if you have another sentence you'd like me to classify! 
",13,"ModelResponse(id='8e8bc88e4b862efe-LAX', created=1732644082, model='together_ai/google/gemma-2-9b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='The sentence ""How do I link one your card if I have one already?"" belongs to the category **card_linking**. \n\n\nLet me know if you have another sentence you\'d like me to classify! \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=47, prompt_tokens=662, total_tokens=709, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",13
