news,llm_responses,complete_responses,actual_labels,extracted_labels
"gold, silver to trade sideways on friday; here’s why",,"ModelResponse(id='chatcmpl-AvFm0tltHSJfAAaHqzZemuXNzuVE5', created=1738208692, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=192, total_tokens=320, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","[1, 0, 0, 1, 0, 1, 0]",
placer dome sees 892k oz. of gold product in '04,,"ModelResponse(id='chatcmpl-AvFm2234j2OJ6Ro8ycw61sTL00l8P', created=1738208694, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=194, total_tokens=322, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","[0, 0, 0, 0, 0, 0, 1]",
Gold futures end lower after five-session rise,,"ModelResponse(id='chatcmpl-AvFm4x0WVNRJ73kD4K98ZNJEUgF1W', created=1738208696, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=188, total_tokens=316, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","[1, 0, 1, 0, 1, 0, 0]",
gold ends higher as trump disbands 2 white house advisory groups,,"ModelResponse(id='chatcmpl-AvFm58rBjFYo3HDB0526GXxS66DUG', created=1738208697, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=193, total_tokens=321, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","[1, 1, 0, 0, 1, 0, 0]",
gold futures fall from quarter-century high,,"ModelResponse(id='chatcmpl-AvFm7T2r2ePr10rrCVSy4yYAZ11JN', created=1738208699, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=187, total_tokens=315, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","[1, 0, 1, 0, 1, 0, 0]",
"April gold settles at $1,234/oz, up $3.80, or 0.3%",,"ModelResponse(id='chatcmpl-AvFm9V9RNoUNr23bUNPXYECGiPCCY', created=1738208701, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=202, total_tokens=330, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","[1, 1, 0, 0, 1, 0, 0]",
gold climbs over 2% on short-covering rally,,"ModelResponse(id='chatcmpl-AvFmBTh4IayDC248El1SOhLwIzJsn', created=1738208703, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=191, total_tokens=319, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","[1, 1, 0, 0, 1, 0, 0]",
world gold council : india's budget - policy & progress,,"ModelResponse(id='chatcmpl-AvFmD66L2NSbCGJ0zBV8aqLT7fbog', created=1738208705, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=191, total_tokens=319, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","[0, 0, 0, 0, 0, 0, 1]",
"Dec. gold falls $5, or 0.4%, to $1,264.70 an ounce",,"ModelResponse(id='chatcmpl-AvFmFu49A9P1ryppWjYapfK869658', created=1738208707, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=202, total_tokens=330, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","[1, 0, 1, 0, 1, 0, 0]",
gold settles slightly higher after touching multimonth lows,,"ModelResponse(id='chatcmpl-AvFmHqYyUfgZjfixG3SDrvDZiNEOt', created=1738208709, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=190, total_tokens=318, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","[1, 1, 0, 0, 1, 0, 0]",
ig : gold trading strategies: how to trade gold,,"ModelResponse(id='chatcmpl-AvFmIbCRqa75UhzQGt20VMTPVE5ob', created=1738208710, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=190, total_tokens=318, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","[0, 0, 0, 0, 0, 0, 1]",
comex gold futures down 10 sessions in a row,,"ModelResponse(id='chatcmpl-AvFmKh0AAyuiQUxKVxlqwChwFw50M', created=1738208712, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=191, total_tokens=319, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","[1, 0, 1, 0, 1, 0, 0]",
Expect Gold to trade negative: Sushil Finance,,"ModelResponse(id='chatcmpl-AvFmMSy4zniUIg4SSpfQV9KHXj2A9', created=1738208714, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=190, total_tokens=318, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","[1, 0, 1, 0, 0, 1, 0]",
spot gold quoted at $472.50 in asia trade,,"ModelResponse(id='chatcmpl-AvFmNXtXmlMedJjrjf0jFapaHBkKx', created=1738208715, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=191, total_tokens=319, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","[1, 1, 0, 0, 1, 0, 0]",
gold declines as dollar strengthens,,"ModelResponse(id='chatcmpl-AvFmOQF5zQQK2Tn7ODaj7a58e5IV5', created=1738208716, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=185, total_tokens=313, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","[1, 0, 1, 0, 1, 0, 0]",
"gold slips ahead of fed statement, but brexit worries underpin",,"ModelResponse(id='chatcmpl-AvFmQgSzYkOG3ok4xBO2wNeNwxyH2', created=1738208718, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=192, total_tokens=320, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","[1, 0, 1, 0, 1, 0, 0]",
"crude oil up, gold down after u.s. data",,"ModelResponse(id='chatcmpl-AvFmSVYrapgdJPxiHCc0RyLOEDNLy', created=1738208720, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=191, total_tokens=319, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","[1, 0, 1, 0, 1, 0, 0]",
gold futures close with a more than $7 loss,,"ModelResponse(id='chatcmpl-AvFmTqj1OdlLXrbld2S5tQZA8JYkW', created=1738208721, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=190, total_tokens=318, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","[1, 0, 1, 0, 1, 0, 0]",
gold rallies 1% on ecb stimulus measures,,"ModelResponse(id='chatcmpl-AvFmVMjfahUGlRLJjLUjknWMPhLAc', created=1738208723, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=190, total_tokens=318, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","[1, 1, 0, 0, 1, 0, 0]",
"gold declines on global cues, silver slumps to one month low",,"ModelResponse(id='chatcmpl-AvFmXvJa1EM3MiO9FwfC30bmzLJfe', created=1738208725, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=193, total_tokens=321, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","[1, 0, 1, 0, 1, 0, 0]",
"Gold gives up gains, extends losing streak to a fifth session",,"ModelResponse(id='chatcmpl-AvFmYJbb51AIruP6xpjo99QM5D4eQ', created=1738208726, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=192, total_tokens=320, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","[1, 1, 0, 0, 1, 0, 0]",
