X_profile,y,llm_responses,complete_responses
"This customer is a 39-year-old male who has completed high school education. He is a citizen and has an annual income of $91,205. His credit score is 519, which may indicate some past credit issues. He is applying for a home loan with a loan length of 1 year and has 2 signers.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 43-year-old female with a college education and a credit score of 736. She is a US citizen with an annual income of $130,407. She is applying for a car loan with a loan length of 0 years and will have 2 signers.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 44-year-old female who has a high school education and is a citizen. She is seeking a home loan with a loan length of 6 years and will have 2 signers. Her income is $104,991 and her credit score is 506.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 48-year-old female who has graduated from graduate school. She is a citizen and has an income of $89,068. Her credit score is 595 and she is looking for a car loan with a length of 3 years. She will have 2 signers on the loan.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 36-year-old male who has a high school education and is a citizen. He is seeking a home loan with a loan length of 7 years and will have 2 signers. His income is $53,709 and his credit score is 541.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 39-year-old female who has completed high school education. She is a citizen and has a credit score of 605. Her income is $114,144 and she is applying for a home loan. The loan will have two signers and the length of the loan is not specified.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 54-year-old female who has completed college education and is a citizen. She has an annual income of $105,815 and a credit score of 638. She is looking for a car loan with a length of 2 years and will have 2 signers.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"The customer is a 41-year-old male with a college education and a yearly income of $95,433. He has a credit score of 690 and is applying for a car loan with a length of 1 year. There will be 2 signers on the loan and the customer is a citizen.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 38-year-old male who has completed college education and is a citizen. He is seeking a home loan with a loan length of 8 years and has a credit score of 612. His income is $113,460 and he will have two signers on the loan.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"Our customer is a 43-year-old male who has completed high school education. He is a citizen and has an annual income of $100,232. His credit score is 630, and he is looking for a car loan with a length of 1 year. He will have 2 signers for the loan.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 47-year-old male who has completed college education and is a citizen of the country. He has a good credit score of 775 and earns an annual income of $81,461. He is looking for a home loan with a length of 6 years and will have two signers.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 47-year-old male with a high school education and a yearly income of $92,653. He has a credit score of 625 and is applying for a car loan. The loan length and number of signers are not specified. He is a citizen of the country.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 42-year-old female who has completed high school education. She is a citizen and has an income of $80,235. Her credit score is 497 and she is applying for a car loan. The loan length is not specified, but there are two signers on the loan.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 41-year-old female who has completed college education and is a citizen. Her income is $100,333 and she has a credit score of 525. She is applying for a car loan with two signers, but the loan length is not specified.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 38-year-old male who has completed high school education. He is a citizen and has a credit score of 720. His annual income is $105,208, and he is looking for a home loan with a length of 6 years. He will have two signers on the loan.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"The customer is a 38-year-old male with a high school education and a yearly income of $76,436. He has a credit score of 632 and is applying for a car loan with a length of 1 year. There will be 2 signers on the loan and the customer is a citizen.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 48-year-old male with a high school education and a credit score of 535. He is a citizen and has an income of $103,448. He is applying for a car loan with a loan length of 0 and will have 2 signers.",1,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 39-year-old female who has graduated from graduate school. She is a citizen and has a credit score of 710. Her income is $102,633 and she is looking for a car loan with a length of 2 years. She will have 2 signers on the loan.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 32-year-old male who has completed high school education. He is a citizen and has an annual income of $82,359. His credit score is 459, which may be considered low. He is applying for a home loan with a length of 5 years and will have 2 signers.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 50-year-old female who has completed high school education and is a citizen. She has an annual income of $89,631 and a credit score of 683. She is applying for a car loan with a loan length of 1 year and will have 2 signers.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 52-year-old male with a high school education and a yearly income of $73,936. He is applying for a car loan with a loan length of 1 year and will have 2 signers. His credit score is 600 and he is a citizen.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
