prompt,answer,book_name,chapter_number,chapter_name
"67. The Small Business Administration (SBA) offers a broad range of aids to small businesses.  They include:

A: guarantees on loans made by private lenders
B: entrepreneurial ideas
C: employee recruiting, hiring, and firing
D: the elimination of sales and employee taxation for the first three years of operation
E: all of the above",A: guarantees on loans made by private lenders,Organizational Behavior,19,
"68. Small Business Investment Companies (SBICs):

A: are licensed by the SBA
B: are privately owned and management investment companies
C: own to earn revenue from their investments in small businesses
D: provide long-term financing for small businesses
E: are accurately described by all of the above",E: are accurately described by all of the above,Organizational Behavior,19,
"69. Privately owned and managed _____ are licensed by the SBA and provide long-term financing for small businesses.

A: Small Business Development Centers
B: Service Corps of Retired Executives
C: Small Business Investment Companies
D: Angel Capital Electronic Networks
E: Active Corps of Executives",C: Small Business Investment Companies,Organizational Behavior,19,
"70. In the management assistance area, the Small Business Administration (SBA) provides all of the following EXCEPT:

A: free college credit courses in management
B: toll-free advice numbers
C: training and educational programs
D: counseling by business development officers
E: free publications on business topics",A: free college credit courses in management,Organizational Behavior,19,
"71. Which of the following is a trend that is changing the face of entrepreneurship and small business ownership?

A: stagnant demographics
B: entrepreneurial diversity
C: decreased use of overseas bundling
D: an increase in the number of corporate mergers and acquisitions
E: all of the above",B: entrepreneurial diversity,Organizational Behavior,19,
"1. ______ refers to identity-based differences among and between two or more people that affect their lives as applicants, employees, and customers.

A: Diversity
B: Inclusion
C: Glass ceiling
D: Quid pro quo
E: Groupthink",A: Diversity,Organizational Behavior,5,
"2. Which term describes a collective of individuals who share the same demographic characteristics such as race, sex, or age?

A: Diversity
B: Identity group
C: Inclusion
D: Quid pro quo
E: Groupthink",B: Identity group,Organizational Behavior,5,
"3. Which term is commonly used to refer to ways in which organizations seek to ensure that members of diverse groups are valued and treated fairly within organizations in all areas including hiring, compensation, performance evaluation, and customer service activities?

A: Managing diversity
B: Valuing diversity
C: Inclusion
D: Quid pro quo
E: Groupthink",A: Managing diversity,Organizational Behavior,5,
"4. Which of these term is often used to reflect ways in which organizations show appreciation for diversity among job applicants, employees, and customers?

A: Managing diversity
B: Quid pro quo
C: Inclusion
D: Valuing diversity
E: Groupthink",D: Valuing diversity,Organizational Behavior,5,
"5. ______ represents the degree to which employees are accepted and treated fairly by their organization.

A: Diversity
B: Identity group
C: Inclusion
D: Quid pro quo
E: Groupthink",C: Inclusion,Organizational Behavior,5,
"6. Which term represents an individual’s visible characteristics, including, but not limited to, age, body size, visible disabilities, race, or sex?

A: Deep-level diversity
B: Valuing diversity
C: Hidden diversity
D: Managing diversity
E: Surface-level diversity",E: Surface-level diversity,Organizational Behavior,5,
"7. Which term includes traits that are nonobservable such as attitudes, values, and beliefs?

A: Deep-level diversity
B: Valuing diversity
C: Hidden diversity
D: Managing diversity
E: Surface-level diversity",A: Deep-level diversity,Organizational Behavior,5,
"8. Which term includes traits that are deep-level but may be concealed or revealed at the discretion of individuals who possess them?

A: Inclusion
B: Valuing diversity
C: Hidden diversity
D: Managing diversity
E: Surface-level diversity",C: Hidden diversity,Organizational Behavior,5,
"9. Compared to _____% in 1977, the labor force participation rate for men is now approximately ______% and is expected to decrease through 2024 to _____%.

A: 59; 53; 52
B: 33; 66; 75
C: 20; 40; 60
D: 45; 65; 85
E: 80; 60; 40",A: 59; 53; 52,Organizational Behavior,5,
"10. Which is an invisible barrier based on the prejudicial beliefs that underlie organizational decisions that prevent women from moving beyond certain levels within a company?

A: Diversity
B: Inclusion
C: Glass ceiling
D: Quid pro quo
E: Groupthink",C: Glass ceiling,Organizational Behavior,5,
"11. Which of the following refers to the exchange of rewards for sexual favors or punishments for refusal to grant sexual favors?

A: Hostile environment
B: Inclusion
C: Glass ceiling
D: Quid pro quo harassment
E: Groupthink",D: Quid pro quo harassment,Organizational Behavior,5,
"12. Jamal is always telling lewd jokes and is known for making offensive comments about women in general. Jamal can be considered as creating which of these?

A: Hostile environment
B: Inclusion environment
C: Glass ceiling
D: Quid pro quo harassment
E: Groupthink",A: Hostile environment,Organizational Behavior,5,
"13. Which of the following group is projected to make up almost one-fifth of the labor force by 2024?

A: Asians
B: White males
C: Hispanics
D: Women
E: African-American",C: Hispanics,Organizational Behavior,5,
"14. According to experts, hiring discrimination against _____ has not declined over the past 25 years while workplace discrimination against other racial minority groups has declined.

A: Asians
B: White males
C: Hispanics
D: Women
E: Blacks",E: Blacks,Organizational Behavior,5,
